95,00;95,00;95,00;95,00;95,00;134,11;134,11;134,11;134,11;134,11;140,04;142,21;144,37;146,53;148,70;150,86;153,02;155,18;157,89;160,05;162,21;164,38;166,54;168,70;170,87;173,03;175,19;177,35;203,85;206,01;208,18;210,34;212,50;249,82;251,98;254,14;256,30;258,47;260,63;262,79;264,96;267,12;269,28;271,45;273,61;275,77;277,93
95,00;95,00;95,00;95,00;95,00;134,11;134,11;134,11;134,11;134,11;140,04;142,21;144,37;146,53;148,70;150,86;153,02;155,18;157,89;160,05;162,21;164,38;166,54;168,70;170,87;173,03;175,19;177,35;203,85;206,01;208,18;210,34;212,50;249,82;251,98;254,14;256,30;258,47;260,63;262,79;264,96;267,12;269,28;271,45;273,61;275,77;277,93
95,00;95,00;95,00;95,00;95,00;134,11;134,11;134,11;134,11;134,11;140,04;142,21;144,37;146,53;148,70;150,86;153,02;155,18;157,89;160,05;162,21;164,38;166,54;168,70;170,87;173,03;175,19;177,35;203,85;206,01;208,18;210,34;212,50;249,82;251,98;254,14;256,30;258,47;260,63;262,79;264,96;267,12;269,28;271,45;273,61;275,77;277,93
95,00;95,00;95,00;95,00;95,00;134,11;134,11;134,11;134,11;134,11;140,04;142,21;144,37;146,53;148,70;150,86;153,02;155,18;157,89;160,05;162,21;164,38;166,54;168,70;170,87;173,03;175,19;177,35;203,85;206,01;208,18;210,34;212,50;249,82;251,98;254,14;256,30;258,47;260,63;262,79;264,96;267,12;269,28;271,45;273,61;275,77;277,93
95,00;95,00;95,00;95,00;95,00;134,11;134,11;134,11;134,11;134,11;140,04;142,21;144,37;146,53;148,70;150,86;153,02;155,18;157,89;160,05;162,21;164,38;166,54;168,70;170,87;173,03;175,19;177,35;203,85;206,01;208,18;210,34;212,50;249,82;251,98;254,14;256,30;258,47;260,63;262,79;264,96;267,12;269,28;271,45;273,61;275,77;277,93
134,11;134,11;134,11;134,11;134,11;134,11;134,11;134,11;134,11;141,12;143,29;145,99;148,15;150,86;153,02;155,73;157,89;160,59;162,75;165,46;167,62;170,33;172,49;175,19;177,35;180,06;182,22;184,38;211,42;214,13;216,29;218,99;221,16;258,47;260,63;263,33;265,50;268,20;270,36;273,07;275,23;277,93;280,10;282,80;284,96;287,67;289,83
134,11;134,11;134,11;134,11;134,11;134,11;134,11;138,96;141,67;144,37;147,07;149,24;151,94;154,64;157,35;160,05;162,75;165,46;168,16;170,87;173,57;176,27;178,44;181,14;183,84;186,55;189,25;191,96;218,99;221,70;224,40;227,10;229,81;267,12;269,82;272,53;275,23;277,39;280,10;282,80;285,51;288,21;290,91;293,62;296,32;299,02;301,73
134,11;134,11;134,11;134,11;134,11;134,11;138,96;141,67;144,37;147,07;150,32;153,02;155,73;158,97;161,67;164,38;167,62;170,33;173,03;176,27;178,98;181,68;184,93;187,63;190,33;193,58;196,28;198,99;226,56;229,27;232,51;235,22;273,07;275,77;278,48;281,72;284,42;287,13;290,37;293,08;295,78;299,02;301,73;304,43;307,68;310,38;313,08
134,11;134,11;134,11;134,11;134,11;134,11;141,67;144,37;147,07;150,32;153,56;156,81;159,51;162,75;166,00;169,24;172,49;175,19;178,44;181,68;184,93;187,63;190,87;194,12;197,36;200,07;203,31;230,89;234,13;237,38;240,08;243,33;281,18;284,42;287,67;290,37;293,62;296,86;300,11;303,35;306,05;309,30;312,54;315,79;318,49;321,74;324,98
134,11;134,11;134,11;134,11;134,11;141,12;144,37;147,07;150,32;153,56;156,81;160,05;163,84;167,08;170,33;173,57;176,81;180,60;183,84;187,09;190,33;193,58;196,82;200,61;203,85;207,10;210,34;238,46;241,70;244,95;282,80;286,59;289,83;293,08;296,32;299,56;303,35;306,59;309,84;313,08;316,33;320,11;323,36;326,60;329,85;333,09;336,34
