71,99;116,54;119,16;122,31;125,46;128,09;152,24;155,39;158,54;161,16;164,31;167,46;170,61;173,24;176,39;179,54;182,16;185,31;188,46;191,61;194,24;197,39;200,54;203,16;244,11;247,26;250,41;253,56;277,19;326,01;329,16;331,79;334,94;338,09;340,71;343,86;347,01;350,16;352,79;355,94;359,09;361,71;364,86;431,03;434,18;437,33;440,48;443,63;446,78;449,93;453,08;456,23;459,38
116,54;119,16;122,31;125,46;128,61;153,29;156,44;159,59;162,74;165,89;169,04;172,19;175,34;178,49;181,64;184,79;187,94;191,09;194,24;197,91;201,06;204,21;207,36;210,51;251,46;254,61;257,76;282,44;285,59;333,89;337,56;340,71;343,86;347,01;350,16;353,31;356,46;359,61;362,76;365,91;369,06;372,21;375,36;441,53;444,68;447,83;450,98;454,13;457,28;460,43;463,58;466,73;469,88
119,16;122,31;125,46;129,14;153,29;156,96;160,11;163,79;166,94;170,09;173,76;176,91;180,59;183,74;186,89;190,56;193,71;197,39;200,54;204,21;207,36;210,51;214,19;217,34;258,81;261,96;286,64;289,79;293,46;342,29;345,44;349,11;352,26;355,94;359,09;362,76;365,91;369,06;372,74;375,89;379,56;382,71;385,86;452,03;455,18;458,33;461,48;464,63;467,78;470,93;474,08;477,23;480,38
122,31;125,46;129,14;153,29;156,96;160,64;164,31;167,46;171,14;174,81;178,49;181,64;185,31;188,99;192,66;196,34;199,49;203,16;206,84;210,51;213,66;217,34;221,01;224,69;266,16;290,84;294,51;297,66;347,01;350,69;353,84;357,51;361,19;364,86;368,01;371,69;375,36;379,04;382,71;385,86;389,54;393,21;396,89;463,59;467,27;470,95;474,63;478,31;481,99;485,67;489,35;493,03;496,71
125,46;128,61;153,29;156,96;160,64;164,31;167,99;171,66;175,34;179,01;182,69;186,89;190,56;194,24;197,91;201,59;205,26;208,94;212,61;216,81;220,49;224,16;227,84;269,31;294,51;298,19;301,86;305,54;354,89;358,56;362,24;365,91;370,11;373,79;377,46;381,14;384,81;388,49;392,16;395,84;400,04;403,71;407,39;474,09;477,77;481,45;485,13;488,81;492,49;496,17;499,85;503,53;507,21
128,09;153,29;156,96;160,64;164,31;167,99;171,66;175,86;179,54;183,74;187,41;191,61;195,29;199,49;203,16;207,36;211,04;215,24;218,91;223,11;226,79;230,99;234,66;276,66;301,86;305,54;309,74;313,41;362,76;366,96;370,64;374,84;378,51;382,71;386,39;390,59;394,26;398,46;402,14;406,34;410,01;413,69;417,89;485,11;489,31;493,51;497,71;501,91;506,11;510,31;514,51;518,71;522,91
152,24;156,44;160,11;164,31;167,99;171,66;175,86;180,06;183,74;187,94;192,14;196,34;200,54;204,74;208,94;212,61;216,81;221,01;225,21;229,41;233,61;237,29;262,49;305,01;308,69;312,89;317,09;366,96;370,64;374,84;379,04;383,24;387,44;391,64;395,31;399,51;403,71;407,91;412,11;416,31;419,99;424,19;428,39;495,61;499,81;504,01;508,21;512,41;516,61;520,81;525,01;529,21;533,41
155,39;159,59;163,79;167,46;171,66;175,86;180,06;183,74;188,46;192,66;196,86;201,06;205,26;209,99;214,19;218,39;222,59;226,79;231,51;235,71;239,91;265,11;269,31;311,84;316,04;320,24;370,11;374,31;379,04;383,24;387,44;391,64;395,84;400,56;404,76;408,96;413,16;417,36;422,09;426,29;430,49;434,69;459,89;548,11;573,31;598,51;623,71;648,91;674,11;699,31;724,51;749,71;774,91
158,54;162,74;166,94;171,14;175,34;179,54;183,74;188,46;192,66;196,86;201,59;205,79;210,51;214,71;219,44;224,16;228,36;233,09;237,29;242,01;267,21;309,74;314,46;318,66;323,39;373,26;377,99;382,19;386,91;391,11;395,84;400,04;404,76;409,49;413,69;418,41;422,61;427,34;431,54;436,26;440,46;466,19;470,91;538,65;543,37;548,09;552,81;557,53;562,25;566,97;571,69;576,41;581,13
161,16;165,89;170,09;174,81;179,01;183,74;187,94;192,66;196,86;201,59;206,31;248,84;253,56;258,29;263,01;267,21;271,94;276,66;281,39;307,11;311,84;316,56;321,29;326,01;375,89;380,61;385,34;390,06;394,79;399,51;404,24;408,96;413,69;418,41;422,61;427,34;432,06;436,79;441,51;446,24;471,96;476,69;481,41;549,15;553,87;558,59;563,31;568,03;572,75;577,47;582,19;586,91;591,63
164,31;169,04;173,76;178,49;182,69;187,41;192,14;196,86;201,59;206,31;248,84;253,56;258,29;263,54;268,26;272,99;277,71;282,96;308,69;313,41;318,66;323,39;328,11;378,51;383,24;388,49;393,21;397,94;402,66;407,91;412,64;417,36;422,09;427,34;432,06;436,79;441,51;446,24;451,49;477,21;481,94;487,19;491,91;559,65;564,37;569,09;573,81;578,53;583,25;587,97;592,69;597,41;602,13
