49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;50,31;51,53;52,76;53,99;55,22;56,44;57,67;58,90;60,12;61,35
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;50,06;51,53;53,01;54,48;55,95;57,42;58,90;60,37;61,84;63,31;64,79;66,26;67,73;69,20;70,68;72,15;73,62
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,82;51,53;53,25;54,97;56,69;58,41;60,12;61,84;63,56;65,28;66,99;68,71;70,43;72,15;73,87;75,58;77,30;79,02;80,74;82,45;84,17;85,89
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,04;53,01;54,97;56,93;58,90;60,86;62,82;64,79;66,75;68,71;70,68;72,64;74,60;76,56;78,53;80,49;82,45;84,42;86,38;88,34;90,31;92,27;94,23;96,20;98,16
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;50,80;53,01;55,22;57,42;59,63;61,84;64,05;66,26;68,47;70,68;72,88;75,09;77,30;79,51;81,72;83,93;86,14;88,34;90,55;92,76;94,97;97,18;99,39;101,60;103,80;106,01;108,22;110,43
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,53;53,99;56,44;58,90;61,35;63,80;66,26;68,71;71,17;73,62;76,07;78,53;80,98;83,44;85,89;88,34;90,80;93,25;95,71;98,16;100,61;103,07;105,52;107,98;110,43;112,88;115,34;117,79;120,25;122,70
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,29;53,99;56,69;59,39;62,09;64,79;67,49;70,18;72,88;75,58;78,28;80,98;83,68;86,38;89,08;91,78;94,48;97,18;99,88;102,58;105,28;107,98;110,68;113,37;116,07;118,77;121,47;124,17;126,87;129,57;132,27;134,97
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;50,06;53,01;55,95;58,90;61,84;64,79;67,73;70,68;73,62;76,56;79,51;82,45;85,40;88,34;91,29;94,23;97,18;100,12;103,07;106,01;108,96;111,90;114,85;117,79;120,74;123,68;126,63;129,57;132,52;135,46;138,41;141,35;144,30;147,24
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,04;54,23;57,42;60,61;63,80;66,99;70,18;73,37;76,56;79,75;82,95;86,14;89,33;92,52;95,71;98,90;102,09;105,28;108,47;111,66;114,85;118,04;121,23;124,42;127,61;130,80;133,99;137,18;140,37;143,56;146,75;149,94;153,13;156,32;159,51
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,53;54,97;58,41;61,84;65,28;68,71;72,15;75,58;79,02;82,45;85,89;89,33;92,76;96,20;99,63;103,07;106,50;109,94;113,37;116,81;120,25;123,68;127,12;130,55;133,99;137,42;140,86;144,30;147,73;151,17;154,60;158,04;161,47;164,91;168,34;171,78
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,53;55,22;58,90;62,58;66,26;69,94;73,62;77,30;80,98;84,66;88,34;92,02;95,71;99,39;103,07;106,75;110,43;114,11;117,79;121,47;125,15;128,83;132,52;136,20;139,88;143,56;147,24;150,92;154,60;158,28;161,96;165,65;169,33;173,01;176,69;180,37;184,05
49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;49,08;51,04;54,97;58,90;62,82;66,75;70,68;74,60;78,53;82,45;86,38;90,31;94,23;98,16;102,09;106,01;109,94;113,87;117,79;121,72;125,64;129,57;133,50;137,42;141,35;145,28;149,20;153,13;157,06;160,98;164,91;168,84;172,76;176,69;180,61;184,54;188,47;192,39;196,32
