82,85;83,49;84,13;84,77;85,41;86,05;86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;97,55;98,19;98,83;99,47;100,10;100,74;101,38;102,02;102,66;103,30;103,94;104,58;105,22;105,86;106,50;107,13;107,77;108,41;109,05;109,69;110,33;110,97;111,61;112,25
83,49;84,13;84,77;85,41;86,05;86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;97,55;98,19;98,83;99,47;100,10;100,74;101,38;102,02;102,66;103,30;103,94;104,58;105,22;105,86;106,50;108,92;111,35;113,78;116,21;118,63;121,06;123,49;119,43;121,85;124,28
84,13;84,77;85,41;86,05;86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;97,55;98,19;98,83;99,47;100,10;100,74;101,38;102,02;102,66;104,73;107,52;110,30;113,09;115,87;118,66;114,95;117,74;120,52;123,31;126,10;128,88;131,67;134,45;137,24;140,02;142,81
84,77;85,41;86,05;86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;97,55;98,19;98,83;99,47;100,10;101,82;104,96;108,10;111,25;114,39;117,53;114,19;117,33;120,47;123,62;126,76;129,90;133,05;136,19;139,33;142,48;145,62;148,76;151,91;155,05;158,19;161,34
85,41;86,05;86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;97,55;98,19;98,83;102,33;105,83;109,33;112,83;109,84;113,34;116,84;120,35;123,85;127,35;130,85;134,35;137,85;141,35;144,85;148,35;151,85;155,35;158,86;162,36;165,86;169,36;172,86;176,36;179,86
86,05;86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;97,55;100,69;104,55;108,41;112,27;109,64;113,50;117,35;121,21;125,07;128,93;132,79;136,65;140,51;144,37;148,22;152,08;155,94;159,80;163,66;167,52;171,38;175,24;179,09;182,95;186,81;190,67;194,53;198,39
86,69;87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;96,91;101,13;105,34;109,56;107,29;111,50;115,72;119,94;124,15;128,37;132,59;136,80;141,02;145,23;149,45;153,67;157,88;162,10;166,32;170,53;174,75;178,97;183,18;187,40;191,62;195,83;200,05;204,27;208,48;212,70;216,91
87,33;87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;100,13;104,70;109,28;107,36;111,94;116,51;121,09;125,66;130,23;134,81;139,38;143,96;148,53;153,11;157,68;162,25;166,83;171,40;175,98;180,55;185,12;189,70;194,27;198,85;203,42;208,00;212,57;217,14;221,72;226,29;230,87;235,44
87,96;88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;97,70;102,63;107,57;106,01;110,94;115,87;120,80;125,74;130,67;135,60;140,53;145,46;150,40;155,33;160,26;165,19;170,12;175,06;179,99;184,92;189,85;194,78;199,72;204,65;209,58;214,51;219,44;224,38;229,31;234,24;239,17;244,10;249,04;253,97
88,60;89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;99,13;104,42;109,71;108,51;113,80;119,09;124,38;129,67;134,96;140,25;145,54;150,83;156,12;161,41;166,70;171,99;177,28;182,57;187,86;193,15;198,44;203,73;209,02;214,31;219,60;224,89;230,18;235,47;240,76;246,05;251,34;256,63;261,91;267,20;272,49
89,24;89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;99,85;105,50;111,14;110,30;115,95;121,60;127,24;132,89;138,54;144,19;149,83;155,48;161,13;166,78;172,42;178,07;183,72;189,37;195,01;200,66;206,31;211,96;217,60;223,25;228,90;234,55;240,19;245,84;251,49;257,14;262,78;268,43;274,08;279,73;285,37;291,02
89,88;90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;99,85;105,85;105,37;111,37;117,38;123,38;129,39;135,40;141,40;147,41;153,41;159,42;165,42;171,43;177,43;183,44;189,44;195,45;201,45;207,46;213,46;219,47;225,47;231,48;237,48;243,49;249,50;255,50;261,51;267,51;273,52;279,52;285,53;291,53;297,54;303,54;309,55
90,52;91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;99,13;105,50;105,37;111,73;118,10;124,46;130,82;137,18;143,55;149,91;156,27;162,64;169,00;175,36;181,73;188,09;194,45;200,81;207,18;213,54;219,90;226,27;232,63;238,99;245,36;251,72;258,08;264,44;270,81;277,17;283,53;289,90;296,26;302,62;308,99;315,35;321,71;328,07
91,16;91,80;92,44;93,08;93,71;94,35;94,99;95,63;97,70;104,42;111,14;111,37;118,10;124,82;131,54;138,26;144,98;151,70;158,42;165,14;171,86;178,58;185,30;192,02;198,74;205,46;212,19;218,91;225,63;232,35;239,07;245,79;252,51;259,23;265,95;272,67;279,39;286,11;292,83;299,56;306,28;313,00;319,72;326,44;333,16;339,88;346,60
91,80;92,44;93,08;93,71;94,35;94,99;95,63;96,27;102,63;109,71;110,30;117,38;124,46;131,54;138,62;145,69;152,77;159,85;166,93;174,01;181,09;188,16;195,24;202,32;209,40;216,48;223,56;230,64;237,71;244,79;251,87;258,95;266,03;273,11;280,19;287,26;294,34;301,42;308,50;315,58;322,66;329,73;336,81;343,89;350,97;358,05;365,13
92,44;93,08;93,71;94,35;94,99;95,63;96,27;100,13;107,57;108,51;115,95;123,38;130,82;138,26;145,69;153,13;160,57;168,00;175,44;182,87;190,31;197,75;205,18;212,62;220,06;227,49;234,93;242,36;249,80;257,24;264,67;272,11;279,55;286,98;294,42;301,85;309,29;316,73;324,16;331,60;339,04;346,47;353,91;361,34;368,78;376,22;383,65
93,08;93,71;94,35;94,99;95,63;96,27;96,91;104,70;106,01;113,80;121,60;129,39;137,18;144,98;152,77;160,57;168,36;176,15;183,95;191,74;199,54;207,33;215,12;222,92;230,71;238,51;246,30;254,09;261,89;269,68;277,48;285,27;293,06;300,86;308,65;316,45;324,24;332,03;339,83;347,62;355,42;363,21;371,00;378,80;386,59;394,39;402,18
93,71;94,35;94,99;95,63;96,27;96,91;101,13;109,28;110,94;119,09;127,24;135,40;143,55;151,70;159,85;168,00;176,15;184,31;192,46;200,61;208,76;216,91;225,06;233,22;241,37;249,52;257,67;265,82;273,98;282,13;290,28;298,43;306,58;314,73;322,89;331,04;339,19;347,34;355,49;363,64;371,80;379,95;388,10;396,25;404,40;412,55;420,71
94,35;94,99;95,63;96,27;96,91;97,55;105,34;107,36;115,87;124,38;132,89;141,40;149,91;158,42;166,93;175,44;183,95;192,46;200,97;209,48;217,99;226,50;235,01;243,51;252,02;260,53;269,04;277,55;286,06;294,57;303,08;311,59;320,10;328,61;337,12;345,63;354,14;362,65;371,16;379,67;388,18;396,69;405,20;413,70;422,21;430,72;439,23
94,99;95,63;96,27;96,91;97,55;100,69;109,56;111,94;120,80;129,67;138,54;147,41;156,27;165,14;174,01;182,87;191,74;200,61;209,48;218,34;227,21;236,08;244,95;253,81;262,68;271,55;280,41;289,28;298,15;307,02;315,88;324,75;333,62;342,49;351,35;360,22;369,09;377,95;386,82;395,69;404,56;413,42;422,29;431,16;440,02;448,89;457,76
95,63;96,27;96,91;97,55;98,19;104,55;107,29;116,51;125,74;134,96;144,19;153,41;162,64;171,86;181,09;190,31;199,54;208,76;217,99;227,21;236,44;245,66;254,89;264,11;273,34;282,56;291,79;301,01;310,24;319,46;328,69;337,91;347,14;356,36;365,59;374,81;384,04;393,26;402,49;411,71;420,94;430,16;439,39;448,61;457,84;467,06;476,29
96,27;96,91;97,55;98,19;98,83;108,41;111,50;121,09;130,67;140,25;149,83;159,42;169,00;178,58;188,16;197,75;207,33;216,91;226,50;236,08;245,66;255,24;264,83;274,41;283,99;293,57;303,16;312,74;322,32;331,91;341,49;351,07;360,65;370,24;379,82;389,40;398,98;408,57;418,15;427,73;437,32;446,90;456,48;466,06;475,65;485,23;494,81
96,91;97,55;98,19;98,83;102,33;112,27;115,72;125,66;135,60;145,54;155,48;165,42;175,36;185,30;195,24;205,18;215,12;225,06;235,01;244,95;254,89;264,83;274,77;284,71;294,65;304,59;314,53;324,47;334,41;344,35;354,29;364,23;374,17;384,11;394,05;403,99;413,93;423,87;433,81;443,76;453,70;463,64;473,58;483,52;493,46;503,40;513,34
97,55;98,19;98,83;99,47;105,83;109,64;119,94;130,23;140,53;150,83;161,13;171,43;181,73;192,02;202,32;212,62;222,92;233,22;243,51;253,81;264,11;274,41;284,71;295,01;305,30;315,60;325,90;336,20;346,50;356,80;367,09;377,39;387,69;397,99;408,29;418,58;428,88;439,18;449,48;459,78;470,08;480,37;490,67;500,97;511,27;521,57;531,87
98,19;98,83;99,47;100,10;109,33;113,50;124,15;134,81;145,46;156,12;166,78;177,43;188,09;198,74;209,40;220,06;230,71;241,37;252,02;262,68;273,34;283,99;294,65;305,30;315,96;326,62;337,27;347,93;358,58;369,24;379,90;390,55;401,21;411,86;422,52;433,18;443,83;454,49;465,14;475,80;486,46;497,11;507,77;518,42;529,08;539,74;550,39
98,83;99,47;100,10;101,82;112,83;117,35;128,37;139,38;150,40;161,41;172,42;183,44;194,45;205,46;216,48;227,49;238,51;249,52;260,53;271,55;282,56;293,57;304,59;315,60;326,62;337,63;348,64;359,66;370,67;381,68;392,70;403,71;414,73;425,74;436,75;447,77;458,78;469,79;480,81;491,82;502,84;513,85;524,86;535,88;546,89;557,90;568,92
99,47;100,10;100,74;104,96;109,84;121,21;132,59;143,96;155,33;166,70;178,07;189,44;200,81;212,19;223,56;234,93;246,30;257,67;269,04;280,41;291,79;303,16;314,53;325,90;337,27;348,64;360,01;371,39;382,76;394,13;405,50;416,87;428,24;439,62;450,99;462,36;473,73;485,10;496,47;507,84;519,22;530,59;541,96;553,33;564,70;576,07;587,45
100,10;100,74;101,38;108,10;113,34;125,07;136,80;148,53;160,26;171,99;183,72;195,45;207,18;218,91;230,64;242,36;254,09;265,82;277,55;289,28;301,01;312,74;324,47;336,20;347,93;359,66;371,39;383,12;394,84;406,57;418,30;430,03;441,76;453,49;465,22;476,95;488,68;500,41;512,14;523,87;535,60;547,33;559,05;570,78;582,51;594,24;605,97
100,74;101,38;102,02;111,25;116,84;128,93;141,02;153,11;165,19;177,28;189,37;201,45;213,54;225,63;237,71;249,80;261,89;273,98;286,06;298,15;310,24;322,32;334,41;346,50;358,58;370,67;382,76;394,84;406,93;419,02;431,11;443,19;455,28;467,37;479,45;491,54;503,63;515,71;527,80;539,89;551,98;564,06;576,15;588,24;600,32;612,41;624,50
101,38;102,02;102,66;114,39;120,35;132,79;145,23;157,68;170,12;182,57;195,01;207,46;219,90;232,35;244,79;257,24;269,68;282,13;294,57;307,02;319,46;331,91;344,35;356,80;369,24;381,68;394,13;406,57;419,02;431,46;443,91;456,35;468,80;481,24;493,69;506,13;518,58;531,02;543,47;555,91;568,36;580,80;593,25;605,69;618,14;630,58;643,02
102,02;102,66;104,73;117,53;123,85;136,65;149,45;162,25;175,06;187,86;200,66;213,46;226,27;239,07;251,87;264,67;277,48;290,28;303,08;315,88;328,69;341,49;354,29;367,09;379,90;392,70;405,50;418,30;431,11;443,91;456,71;469,51;482,32;495,12;507,92;520,72;533,53;546,33;559,13;571,93;584,74;597,54;610,34;623,14;635,95;648,75;661,55
102,66;103,30;107,52;114,19;127,35;140,51;153,67;166,83;179,99;193,15;206,31;219,47;232,63;245,79;258,95;272,11;285,27;298,43;311,59;324,75;337,91;351,07;364,23;377,39;390,55;403,71;416,87;430,03;443,19;456,35;469,51;482,67;495,83;508,99;522,15;535,31;548,48;561,64;574,80;587,96;601,12;614,28;627,44;640,60;653,76;666,92;680,08
103,30;103,94;110,30;117,33;130,85;144,37;157,88;171,40;184,92;198,44;211,96;225,47;238,99;252,51;266,03;279,55;293,06;306,58;320,10;333,62;347,14;360,65;374,17;387,69;401,21;414,73;428,24;441,76;455,28;468,80;482,32;495,83;509,35;522,87;536,39;549,91;563,42;576,94;590,46;603,98;617,50;631,01;644,53;658,05;671,57;685,09;698,60
103,94;104,58;113,09;120,47;134,35;148,22;162,10;175,98;189,85;203,73;217,60;231,48;245,36;259,23;273,11;286,98;300,86;314,73;328,61;342,49;356,36;370,24;384,11;397,99;411,86;425,74;439,62;453,49;467,37;481,24;495,12;508,99;522,87;536,75;550,62;564,50;578,37;592,25;606,12;620,00;633,88;647,75;661,63;675,50;689,38;703,25;717,13
104,58;105,22;115,87;123,62;137,85;152,08;166,32;180,55;194,78;209,02;223,25;237,48;251,72;265,95;280,19;294,42;308,65;322,89;337,12;351,35;365,59;379,82;394,05;408,29;422,52;436,75;450,99;465,22;479,45;493,69;507,92;522,15;536,39;550,62;564,86;579,09;593,32;607,56;621,79;636,02;650,26;664,49;678,72;692,96;707,19;721,42;735,66
105,22;105,86;118,66;126,76;141,35;155,94;170,53;185,12;199,72;214,31;228,90;243,49;258,08;272,67;287,26;301,85;316,45;331,04;345,63;360,22;374,81;389,40;403,99;418,58;433,18;447,77;462,36;476,95;491,54;506,13;520,72;535,31;549,91;564,50;579,09;593,68;608,27;622,86;637,45;652,04;666,64;681,23;695,82;710,41;725,00;739,59;754,18
105,86;106,50;114,95;129,90;144,85;159,80;174,75;189,70;204,65;219,60;234,55;249,50;264,44;279,39;294,34;309,29;324,24;339,19;354,14;369,09;384,04;398,98;413,93;428,88;443,83;458,78;473,73;488,68;503,63;518,58;533,53;548,48;563,42;578,37;593,32;608,27;623,22;638,17;653,12;668,07;683,02;697,96;712,91;727,86;742,81;757,76;772,71
