125,20;156,59;165,41;174,23;183,06;191,44;217,91;227,17;236,00;244,38;253,20;262,03;271,29;279,67;288,50;297,32;305,70;314,97;323,79;332,61;341,00;350,26;359,08;367,47;408,05;416,88;426,14;434,96;460,99;508,20;517,02;525,85;534,67;543,49;551,88;560,70;569,96;578,79;587,17;595,99;604,82;613,64;622,46;694,30;703,12;711,94;720,76;729,58;738,40;747,22;756,04;764,86;773,68
156,59;158,79;168,05;176,87;185,70;212,61;221,43;230,70;239,53;248,35;257,17;266,00;275,26;284,08;292,91;301,73;310,55;319,82;328,64;337,91;346,73;355,99;364,82;373,64;414,22;423,06;432,32;459,23;468,05;514,81;524,09;533,35;542,17;551,00;559,82;568,64;577,91;586,73;595,55;604,38;613,20;622,46;631,29;703,14;711,97;720,80;729,63;738,46;747,29;756,12;764,95;773,78;782,61
165,41;168,05;170,70;179,96;206,44;215,70;224,52;234,23;243,05;251,87;261,15;269,97;279,67;288,50;297,32;306,58;315,41;325,11;333,93;343,20;352,02;361,28;370,56;379,38;420,41;429,23;456,58;465,40;474,67;521,88;530,70;540,40;549,23;558,49;567,31;576,59;585,85;594,67;603,94;612,76;622,02;631,29;640,11;711,95;720,77;729,59;738,41;747,23;756,05;764,87;773,69;782,51;791,33
174,23;176,87;179,96;200,26;209,53;218,79;228,05;237,32;246,58;255,84;265,11;273,93;283,64;292,91;302,17;311,44;320,26;329,96;339,23;348,49;357,31;367,03;376,29;385,55;426,58;453,49;463,20;472,03;519,67;528,94;537,76;547,46;556,73;565,99;574,82;584,08;593,79;603,06;612,32;621,14;630,41;640,11;649,37;721,65;730,91;740,17;749,43;758,69;767,95;777,21;786,47;795,73;804,99
183,06;185,70;206,44;209,53;212,61;221,88;231,14;240,85;250,11;259,38;268,64;278,34;288,06;297,32;306,58;315,85;325,11;334,81;344,08;353,79;363,05;372,76;382,02;423,06;450,41;459,67;469,38;478,64;526,29;535,55;544,81;554,53;564,23;573,49;582,76;592,02;601,73;610,99;620,26;629,53;639,23;648,93;658,20;730,49;739,76;749,03;758,30;767,57;776,84;786,11;795,38;804,65;813,92
191,44;212,61;215,70;218,79;221,88;224,96;234,23;244,38;253,64;263,35;272,61;282,31;292,03;301,73;310,99;320,70;329,96;340,12;349,38;359,08;368,35;378,49;387,75;429,23;456,58;465,84;513,93;523,65;532,91;542,61;551,88;562,02;571,28;581,00;590,26;599,96;609,67;619,37;628,65;638,35;647,61;657,32;667,02;739,74;749,44;759,14;768,84;778,54;788,24;797,94;807,64;817,34;827,04
217,91;221,43;224,52;228,05;231,14;234,23;237,76;247,90;257,17;266,88;276,58;286,29;296,44;306,14;315,85;325,11;334,81;344,97;354,67;364,38;374,08;415,99;443,35;453,05;500,70;510,40;520,55;530,26;539,52;549,23;558,94;569,08;578,79;588,49;597,75;607,47;617,61;627,32;637,02;646,73;656,00;666,14;675,84;748,56;758,26;767,96;777,66;787,36;797,06;806,76;816,46;826,16;835,86
227,17;230,70;234,23;237,32;240,85;244,38;247,90;250,99;261,15;270,85;280,55;290,26;300,40;310,55;320,26;329,96;339,67;349,82;359,96;401,44;411,14;439,37;487,46;497,17;506,88;516,58;526,73;536,43;546,58;556,29;565,99;576,15;585,85;595,99;605,70;615,40;625,55;635,26;645,40;655,12;664,82;674,96;702,31;792,68;820,03;847,38;874,73;902,08;929,43;956,78;984,13;1011,48;1038,83
236,00;239,53;243,05;246,58;250,11;253,64;257,17;261,15;264,67;274,38;284,52;294,23;304,81;314,53;324,67;334,81;344,53;386,87;396,58;406,73;472,91;483,05;493,20;502,91;513,05;522,76;533,35;543,05;553,20;562,90;573,05;583,20;593,34;603,50;613,20;623,34;633,50;643,64;653,35;663,49;673,20;701,43;711,58;784,75;794,90;805,05;815,20;825,35;835,50;845,65;855,80;865,95;876,10
244,38;248,35;251,87;255,84;259,38;263,35;266,88;270,85;274,38;278,34;288,50;298,64;341,00;351,14;361,28;371,00;381,14;391,73;440,25;468,05;478,20;488,79;498,94;509,08;518,78;528,94;539,52;549,67;559,82;569,96;580,11;590,70;600,85;610,99;620,70;630,85;641,43;651,58;661,73;671,87;699,67;710,26;720,40;793,56;803,70;813,84;823,98;834,12;844,26;854,40;864,54;874,68;884,82
